Well,Row,Column,X,Y,Layer1
1779,139,19,501809.0715,4601455.261,.597349E-01
1780,139,19,501786.6854,4601491.039,.579743
1781,139,18,501763.8085,4601526.050,.550702
1782,138,18,501741.6876,4601561.335,.562636
1783,138,18,501721.4915,4601598.434,.463342
1784,137,18,501704.3627,4601638.228,.197813
1785,137,18,501691.6034,4601680.007,.559770E-02
1786,137,18,501684.1239,4601723.112,.969008E-01
1787,136,18,501681.7437,4601766.347,.141548E-03
1788,136,18,501683.7678,4601809.472,.984599E-01
1789,135,18,501689.3204,4601852.552,.250420E-06
1790,135,18,501697.2359,4601895.426,.484417E-03
1791,134,18,501706.1125,4601938.017,.793233E-01
1792,134,18,501715.0300,4601980.297,.523004E-03
1793,134,18,501723.5521,4602022.251,.103713E-06
1794,133,18,501731.4508,4602063.685,.628601E-05
1795,133,18,501738.8837,4602105.041,.119348
1796,132,18,501746.2851,4602146.897,.350865E-05
1797,132,18,501753.8218,4602189.415,.220406
1798,132,18,501761.2805,4602231.930,.117278
1799,131,19,501768.4402,4602274.029,.116050E-01
1800,131,19,501774.9970,4602315.451,.271640E-01
1801,130,19,501780.5788,4602356.123,.469207E-02
1802,130,19,501784.9025,4602396.599,.00000
1803,130,19,501787.6711,4602437.400,.195105
1804,130,19,501788.7955,4602478.869,.00000
1805,129,20,501788.3315,4602520.726,.00000
1806,125,19,501738.2103,4602757.659,.00000
1807,125,19,501720.0040,4602793.038,.00000
1808,125,19,501698.6951,4602826.347,.146146
1809,125,19,501673.9643,4602856.825,.173867
1810,125,19,501646.0280,4602884.040,.146611
1811,125,19,501615.6950,4602908.582,.162271E-02
1812,124,19,501584.3042,4602932.026,.00000
1813,122,18,501553.5490,4602957.086,.108686E-02
1814,122,18,501525.3754,4602985.890,.701181E-07
1815,122,18,501501.7322,4603018.499,.00000
1816,121,17,501483.4429,4603054.532,.00000
1817,121,17,501469.5736,4603092.928,.00000
1818,121,17,501457.8485,4603132.613,.615109E-02
1819,121,17,501445.8649,4603172.571,.136993E-01
1820,121,17,501431.9339,4603211.935,.684297E-02
1821,121,17,501414.9339,4603250.138,.185295E-06
1822,119,16,501395.2256,4603287.128,.677608E-06
1823,119,16,501373.5727,4603323.431,.338048E-05
1824,119,16,501351.1881,4603359.679,.826101E-06
1825,118,15,501329.5758,4603396.671,.00000
1826,118,15,501310.2820,4603435.364,.00000
1827,118,15,501293.7762,4603475.711,.00000
1828,118,15,501279.8288,4603517.078,.00000
1829,117,14,501267.6091,4603558.593,.00000
1830,117,14,501256.2974,4603600.012,.00000
1831,117,14,501245.3395,4603641.599,.241846E-08
1832,117,14,501234.5295,4603683.441,.288617E-08
1833,116,13,501223.9757,4603725.573,.698774E-07
1834,116,13,501214.0668,4603768.038,.601076E-03
1835,116,13,501205.2686,4603810.914,.452887E-01
1836,115,13,501197.6756,4603854.173,.271762
1837,115,13,501190.5336,4603897.477,.990434
1838,114,13,501182.8385,4603940.513,.999986
1839,114,12,501173.7334,4603983.223,.999949
1840,114,12,501162.8677,4604025.846,.550537
1841,113,12,501150.4575,4604068.451,.712813E-06
1842,113,12,501137.3751,4604111.097,.00000
1843,112,12,501124.3705,4604153.746,.00000
1844,112,12,501111.5580,4604196.244,.00000
1845,111,12,501098.6082,4604238.645,.00000
1846,111,12,501085.0710,4604280.870,.00000
1847,111,11,501070.7114,4604322.943,.00000
1848,110,11,501055.5568,4604364.992,.00000
1849,110,11,501040.1370,4604407.032,.00000
1850,109,11,501025.1598,4604448.899,.00000
1851,109,11,501011.2417,4604490.830,.154262E-06
1852,108,11,500998.5016,4604533.018,.443908E-05
1853,108,11,500986.6774,4604575.361,.969752E-03
1854,108,10,500975.2847,4604617.873,.750959E-03
1855,107,10,500964.0051,4604660.264,.626885
1856,107,10,500952.6946,4604702.153,.998942
1857,106,10,500941.6320,4604743.111,.485368
1858,106,10,500931.6580,4604783.697,.654537E-01
1859,106,10,500924.7598,4604824.725,.163199E-03
1860,105,10,500923.3873,4604866.210,.201755
1861,105,10,500929.5944,4604907.842,.209760
1862,100,12,501101.9207,4605357.205,.212235
1863,100,12,501115.0195,4605399.025,.211973
1864,99,12,501128.8921,4605440.556,.00000
1865,99,12,501142.1286,4605483.444,.00000
1866,99,12,501153.0962,4605528.013,.00000
1867,98,12,501161.2106,4605572.992,.00000
1868,98,12,501166.8024,4605617.797,.00000
1869,97,12,501170.9065,4605662.273,.00000
1870,97,12,501174.7076,4605706.457,.222573E-02
1871,96,13,501179.2590,4605750.603,.00000
1872,96,13,501185.1296,4605794.979,.411309E-08
1873,95,13,501192.4988,4605839.340,.00000
1874,95,13,501201.0978,4605883.301,.00000
1875,95,13,501210.4123,4605926.847,.888318E-01
1876,94,13,501219.8825,4605970.399,.419535E-02
1877,94,13,501228.9386,4606014.218,.00000
1878,93,13,501237.4265,4606058.239,.00000
1879,93,13,501245.7048,4606102.472,.00000
1880,92,13,501254.1226,4606146.241,.850070E-06
1881,92,13,501262.4512,4606188.879,.872548E-01
1882,91,13,501269.5877,4606230.229,.209294E-02
1883,91,13,501274.1034,4606271.056,.132674
1884,91,13,501274.8034,4606312.138,.335450E-01
1885,90,13,501271.3778,4606353.403,.156307
1886,90,13,501264.3978,4606394.554,.142053
1887,89,13,501255.5630,4606434.645,.766728E-01
1888,89,13,501246.8085,4606473.674,.457731
1889,89,13,501239.5529,4606512.188,.158374
1890,88,13,501234.2760,4606551.297,.193678
1891,88,13,501230.9151,4606591.499,.146208
1892,87,13,501228.7981,4606632.836,.775536E-01
1893,87,13,501227.3854,4606674.603,.162368E-01
1894,87,13,501226.6492,4606715.702,.121152E-01
1895,86,13,501227.1001,4606755.775,.280710
1896,86,13,501229.8791,4606795.265,.152565
1897,85,13,501235.8294,4606835.137,.122847
1898,85,13,501245.0397,4606875.551,.973560E-01
1899,85,13,501256.3193,4606916.657,.325778E-01
1900,84,13,501267.6007,4606958.200,.145760E-01
1901,84,13,501276.8220,4607000.242,.279882E-01
1902,83,14,501283.2730,4607042.540,.139115
1903,83,14,501287.2890,4607085.355,.318211
1904,83,14,501290.1511,4607128.635,.359040
1905,82,14,501293.3629,4607172.207,.375043
1906,82,14,501298.2573,4607215.864,.383258
1907,81,14,501305.1462,4607259.615,.338274
1908,81,14,501313.5901,4607303.542,.125298
1909,80,14,501322.4109,4607347.887,.625751E-02
1910,80,14,501329.7253,4607392.497,.132829E-02
1911,79,14,501332.6852,4607437.125,.766348E-01
1912,79,14,501329.2607,4607480.330,.252401E-01
1913,72,20,501971.1197,4608175.653,.467532E-01
1914,72,21,502004.0643,4608205.211,.263656E-01
1915,71,21,502036.3072,4608235.247,.338993E-04
1916,71,21,502067.6709,4608265.944,.226913
1917,71,22,502098.5120,4608297.375,.458144
1918,71,22,502129.3343,4608329.400,.463799
1919,70,22,502160.1516,4608361.582,.253813
1920,70,23,502190.8862,4608393.416,.449437
1921,70,23,502221.1457,4608424.485,.465955
1922,69,23,502250.9621,4608454.757,.210019
1923,69,24,502280.9884,4608484.316,.279086
1924,69,24,502312.4794,4608512.952,.556696
1925,68,24,502346.3759,4608539.535,.700220
1926,68,25,502382.5802,4608562.718,.436936
1927,68,25,502421.0869,4608581.186,.451280E-01
1928,68,25,502461.3831,4608593.890,.139171
1929,68,26,502502.4135,4608600.639,.943547
1930,68,26,502543.3489,4608602.002,.985391
1931,68,27,502583.4832,4608599.083,.997434
1932,68,27,502623.2019,4608593.022,.999218
1933,68,27,502662.9653,4608585.053,.757631
1934,68,28,502702.6005,4608576.203,.298682
1935,68,28,502741.9637,4608567.564,.169443E-01
1936,68,29,502781.2751,4608559.581,.273377E-04
1937,68,29,502821.1217,4608552.929,.149443E-05
1938,68,29,502861.7655,4608548.212,.905439E-07
1939,68,30,502902.8993,4608545.763,.516076E-02
1940,68,30,502944.2936,4608544.950,.00000
1941,68,31,502985.0535,4608544.462,.00000
1942,68,31,503024.7770,4608543.189,.00000
1943,68,31,503063.4185,4608540.599,.109665E-04
1944,68,32,503102.0744,4608536.570,.485600E-06
1945,68,32,503141.5794,4608531.347,.00000
1946,69,33,503182.0744,4608525.905,.793253E-06
1947,69,33,503222.7425,4608521.407,.00000
1948,69,33,503263.0766,4608518.589,.00000
1949,69,34,503303.0923,4608517.451,.00000
1950,67,44,504354.3470,4608635.432,.247269E-01
1951,67,45,504395.1107,4608639.263,.179093E-02
1952,67,45,504435.1951,4608643.355,.951978E-01
1953,67,45,504474.4491,4608648.045,.916843E-01
1954,67,46,504513.8840,4608653.430,.140638
1955,67,46,504554.4921,4608658.728,.183627
1956,67,47,504596.2064,4608663.090,.284556
1957,67,47,504638.1669,4608666.083,.432928
1958,67,48,504679.6661,4608667.872,.546203
1959,67,48,504720.7955,4608669.023,.618884
1960,67,48,504762.0133,4608670.334,.737685
1961,67,49,504804.0161,4608672.483,.755896
1962,67,49,504846.5687,4608675.996,.738029
1963,67,50,504889.0759,4608680.947,.742123
1964,67,50,504931.3985,4608686.800,.742600
1965,67,50,504973.9287,4608692.502,.742954
1966,67,56,505553.9999,4608727.320,.127305
1967,67,57,505594.1149,4608722.055,.509687E-01
1968,67,57,505634.6360,4608717.273,.127132
1969,67,57,505675.6113,4608714.414,.926766E-01
1970,67,58,505716.9887,4608714.134,.111868
1971,67,58,505758.3526,4608715.763,.429680
1972,67,59,505799.6022,4608717.544,.721000
1973,67,59,505840.4309,4608717.842,.602571
1974,67,60,505880.6945,4608715.774,.403360
1975,67,60,505920.5188,4608711.313,.298587
1976,67,60,505960.3451,4608704.819,.397618
1977,67,61,506000.0890,4608697.477,.711967
1978,67,61,506039.4769,4608691.031,.806715
1979,67,62,506078.6609,4608687.082,.901451
1980,67,62,506117.8932,4608686.046,.855942
1981,67,62,506157.7792,4608687.033,.800236
1982,67,63,506198.4797,4608688.422,.275811
1983,67,63,506239.3266,4608689.127,.201251E-01
1984,67,64,506279.8790,4608688.289,.224364E-01
1985,67,64,506320.0971,4608685.688,.224788E-01
1986,67,64,506359.8997,4608681.916,.449538E-01
1987,67,65,506399.2297,4608678.285,.251927
1988,67,65,506438.2777,4608675.678,.561391
1989,67,66,506477.5265,4608674.611,.474222
1990,67,66,506517.2971,4608674.812,.492100
1991,67,66,506557.2378,4608675.551,.880627
1992,67,67,506596.9109,4608675.875,.984142
1993,67,67,506636.0026,4608675.335,.751493
1994,67,67,506674.7724,4608673.627,.526941
1995,67,68,506713.2923,4608670.940,.970273E-04
1996,67,68,506751.4284,4608668.054,.00000
1997,67,69,506789.2260,4608666.002,.00000
1998,67,69,506827.1233,4608665.237,.00000
1999,67,69,506865.4577,4608665.455,.00000
2000,67,70,506904.7059,4608665.891,.307932E-03
2001,67,70,506944.6510,4608665.503,.205562
2002,67,71,506984.5037,4608663.110,.292697
2003,67,71,507023.0318,4608657.701,.809886
2004,67,71,507060.5877,4608648.005,.996254
2005,67,72,507097.4247,4608633.905,.990964
2006,68,72,507133.1925,4608616.609,.909735
2007,68,72,507168.1356,4608598.255,.999305
2008,68,73,507202.6399,4608580.450,.999859
2009,68,73,507237.6269,4608564.163,.999833
2010,68,73,507273.7832,4608549.384,.999445
2011,68,74,507311.3607,4608535.557,.999712
2012,69,74,507349.7180,4608521.255,.999821
2013,69,75,507387.4766,4608505.651,.999896
2014,69,75,507423.8018,4608488.498,.999942
2015,69,75,507458.8338,4608469.803,.857341
2016,69,76,507493.5051,4608449.687,.690667
2017,70,76,507528.4125,4608429.016,.679510
2018,70,76,507563.6918,4608408.920,.679148
2019,70,77,507599.5823,4608390.220,.710251
2020,70,77,507635.9886,4608372.977,.710230
2021,70,77,507672.7276,4608356.558,.710263
2022,70,78,507709.3488,4608339.916,.333499
2023,74,85,508417.5325,4607946.814,.709147
2024,75,85,508451.7871,4607925.090,.720110
2025,75,86,508485.2042,4607902.713,.114903
2026,75,86,508518.1320,4607880.508,.128923
2027,75,86,508551.2053,4607859.623,.130138
2028,75,87,508584.6218,4607840.219,.149944
2029,77,89,508792.3522,4607723.621,.961065
2030,77,89,508826.5277,4607702.426,.978684
2031,77,89,508860.4497,4607681.849,.989300
2032,77,90,508894.6372,4607662.251,.987420
2033,77,90,508929.9762,4607643.253,.615096
2034,78,90,508966.6495,4607624.986,.715567
2035,78,91,509004.3582,4607607.535,.686152
2036,78,91,509042.2936,4607590.810,.695194
2037,78,92,509079.6699,4607574.005,.725254
2038,78,92,509115.9590,4607556.540,.725483
2039,78,92,509151.0513,4607537.941,.724079
2040,79,93,509185.0080,4607518.242,.705952
2041,79,93,509218.0111,4607498.105,.421541
2042,82,99,509860.7727,4607168.689,.340791
2043,82,100,509892.4475,4607149.606,.998612
2044,82,100,509924.5200,4607130.286,.617352
2045,83,100,509957.6487,4607111.124,.639442
2046,83,101,509991.9865,4607092.220,.760488
2047,83,101,510026.9985,4607073.212,.528916
2048,83,101,510061.8578,4607053.604,.499268
2049,83,102,510096.0572,4607033.162,.493044
2050,84,102,510129.7014,4607012.014,.330601
2051,84,102,510163.3138,4606990.395,.115115E-02
2052,84,103,510197.3881,4606968.479,.899380E-03
2053,84,103,510231.9877,4606946.735,.400218E-03
2054,85,103,510267.1121,4606925.665,.242707E-03
2055,85,104,510302.6763,4606905.486,.244772E-02
2056,85,104,510338.7294,4606886.136,.313475E-03
2057,85,104,510375.1320,4606867.078,.316472E-02
2058,85,105,510411.8301,4606847.561,.315065E-02
2059,86,105,510448.6868,4606826.985,.490739
2060,86,106,510485.2740,4606805.555,.471011E-01
2061,86,106,510521.3254,4606783.795,.246383
2062,86,106,510556.6558,4606762.138,.281164
2063,92,116,511477.4791,4606186.443,.989530
2064,92,116,511503.4943,4606160.828,.945838
2065,92,116,511528.2991,4606134.015,.651039
2066,93,116,511551.6137,4606105.967,.464042
2067,93,116,511573.7831,4606076.629,.429223
2068,93,117,511595.1280,4606046.233,.429202
2069,94,117,511615.9381,4606015.476,.654683
2070,94,117,511636.6105,4605985.120,.369517
2071,94,117,511658.3731,4605955.332,.111723
2072,95,118,511682.2390,4605926.143,.745832E-01
2073,95,118,511708.2829,4605898.150,.143571
2074,95,118,511735.3324,4605871.910,.248935
2075,95,118,511762.2621,4605847.482,.499704
2076,96,119,511788.6225,4605823.787,.804615
2077,100,123,512189.0339,4605355.822,.602883
2078,101,123,512210.7262,4605328.754,.561879
2079,101,123,512232.7488,4605301.603,.404448
2080,101,123,512254.1188,4605273.869,.332290
2081,101,123,512274.1800,4605245.091,.358073
2082,102,124,512293.1573,4605215.058,.298871
2083,102,124,512311.8178,4605183.700,.548701
2084,102,124,512331.0390,4605151.390,.542453
2085,103,124,512350.9394,4605119.321,.259398
2086,103,124,512371.6438,4605088.467,.108796E-01
2087,103,125,512392.7714,4605059.034,.462729E-02
2088,103,125,512413.9617,4605030.574,.239863E-02
2089,104,125,512434.6931,4605002.318,.168448E-02
2090,104,125,512455.0817,4604973.551,.490441E-03
2091,104,125,512475.1903,4604943.773,.00000
2092,105,126,512495.2617,4604912.711,.00000
2093,105,126,512515.3840,4604881.024,.468284E-05
2094,105,126,512535.9098,4604849.413,.149848E-03
2095,106,126,512556.9740,4604818.539,.105184E-04
2096,106,127,512578.8054,4604788.566,.768579E-05
2097,106,127,512601.3605,4604759.399,.473974E-04
2098,106,127,512624.4095,4604730.403,.403080E-05
2099,107,127,512646.9466,4604700.327,.254879E-06
2100,107,127,512667.4989,4604668.373,.429176E-09
2101,107,128,512684.2232,4604634.106,.00000
2102,108,128,512696.0094,4604598.086,.00000
2103,119,130,512922.4860,4603521.437,.650193E-02
2104,119,130,512932.0189,4603483.155,.400811E-03
2105,119,130,512941.7322,4603444.596,.736983E-07
2106,120,130,512952.0173,4603406.213,.00000
2107,120,130,512962.8907,4603368.474,.00000
2108,123,130,512974.8680,4603064.828,.360556E-04
2109,124,130,512970.2486,4603026.470,.00000
2110,124,130,512968.9260,4602987.497,.00000
2111,124,130,512970.8097,4602947.813,.00000
2112,125,130,512974.6228,4602907.815,.00000
2113,125,131,512978.8294,4602868.205,.00000
2114,126,131,512982.0857,4602829.034,.00000
2115,126,131,512983.6649,4602790.092,.00000
2116,126,131,512983.2563,4602751.336,.00000
2117,127,131,512981.2884,4602712.531,.00000
2118,127,131,512978.6729,4602673.486,.00000
2119,127,130,512976.5592,4602634.363,.00000
2120,128,130,512975.4830,4602595.492,.00000
2121,128,130,512975.5274,4602556.720,.182099E-06
2122,129,130,512976.2209,4602517.655,.983914E-01
2123,129,130,512976.8630,4602478.245,.517267
2124,129,130,512976.5385,4602438.804,.927048E-01
2125,130,130,512975.0493,4602399.669,.465745E-01
2126,130,130,512972.6829,4602361.133,.352442E-01
2127,131,130,512970.0336,4602323.151,.315120E-01
2128,131,130,512967.3441,4602285.450,.132516
2129,131,130,512963.8058,4602247.940,.155550
2130,132,130,512957.9695,4602211.046,.152534
2131,135,127,512633.8463,4601868.146,.912405
2132,135,127,512606.4938,4601842.896,.911648
2133,136,127,512577.3610,4601821.125,.888601
2134,136,126,512546.6715,4601801.683,.824798
2135,136,126,512515.1088,4601782.713,.823553
2136,136,126,512483.6663,4601762.903,.429356
2137,136,125,512453.3678,4601741.470,.237951
2138,137,125,512424.6103,4601719.180,.364453
2139,137,125,512396.1029,4601697.366,.294897
2140,137,124,512366.2272,4601677.856,.219481
2141,137,124,512334.2981,4601662.067,.220670
2142,137,124,512300.0776,4601650.618,.220931
2143,143,120,511907.7576,4601039.833,.733340
2144,144,120,511910.0288,4600999.724,.900637
2145,144,120,511911.7439,4600958.941,.489309
2146,145,120,511913.1468,4600917.177,.675731
2147,145,120,511914.6028,4600874.726,.499695E-01
2148,145,120,511916.3980,4600831.911,.662003
2149,146,120,511918.6559,4600789.267,.900737
2150,146,120,511921.3250,4600746.949,.541334
2151,147,120,511924.0765,4600704.979,.445141
2152,147,120,511926.5894,4600663.156,.450320
2153,148,120,511928.7914,4600621.293,.223279
2154,148,120,511930.7247,4600579.046,.309219
2155,148,120,511932.5647,4600536.295,.511813
2156,149,120,511934.3337,4600493.323,.592681
2157,149,120,511936.1173,4600450.382,.713879
2158,150,120,511937.9845,4600407.757,.710934
2159,150,120,511940.0173,4600365.325,.687292
2160,151,120,511942.0686,4600322.800,.882430
2161,151,120,511943.8609,4600280.079,.801401
2162,151,120,511945.0384,4600237.057,.206636
2163,152,120,511945.4464,4600193.697,.650976E-01
2164,152,120,511945.3388,4600150.352,.126448
2165,153,120,511945.3149,4600107.323,.483103
2166,153,120,511945.6621,4600064.400,.605669
2167,154,120,511946.3623,4600021.174,.863559
2168,154,120,511947.2363,4599977.392,.863606
2169,154,120,511948.3141,4599933.083,.660518
2170,155,120,511949.4497,4599888.433,.312906E-01
2171,155,120,511950.5288,4599843.592,.729717E-01
2172,156,120,511951.4550,4599798.653,.539303
2173,159,120,511967.1159,4599452.580,.227331
2174,160,120,511968.9563,4599409.329,.698378
2175,160,120,511970.5590,4599365.695,.793919
2176,161,120,511972.2457,4599321.876,.590622
2177,161,120,511974.2204,4599278.817,.477580
2178,161,120,511976.5278,4599236.582,.763927
2179,162,121,511979.0255,4599194.260,.270003
2180,162,121,511981.5585,4599151.312,.884073
2181,163,121,511983.9192,4599107.890,.736525
2182,163,121,511985.8454,4599064.392,.200417
2183,168,121,511995.1352,4598597.422,.822391
2184,168,121,511995.2433,4598555.149,.759498
2185,169,121,511995.7989,4598512.546,.729655
2186,169,121,511996.9894,4598469.118,.696463
2187,170,121,511998.7835,4598424.865,.762952
2188,170,121,512000.9180,4598380.216,.723308
2189,170,121,512002.9731,4598336.096,.727616
2190,171,121,512004.5952,4598292.838,.758137
2191,171,121,512005.6644,4598250.283,.782643
2192,172,121,512006.3682,4598207.435,.845225
2193,172,121,512006.9848,4598163.895,.807508
2194,173,121,512007.6687,4598120.201,.664800
2195,173,121,512008.5666,4598077.139,.777825
2196,173,121,512009.8568,4598034.998,.861476
2197,174,121,512011.7461,4597993.158,.892348
2198,174,121,512014.2417,4597950.898,.786345
2199,175,121,512016.9034,4597907.831,.577379
2200,175,121,512019.1823,4597864.532,.849474
2201,176,121,512020.7534,4597821.899,.815280
2202,176,121,512021.7915,4597780.814,.905354
2203,176,121,512022.7157,4597741.352,.687845
2204,177,121,512023.8394,4597702.491,.648304
2205,177,121,512025.3208,4597663.173,.839115
2206,178,121,512027.2076,4597622.396,.838364
2207,178,121,512029.4276,4597579.972,.908336
2208,178,121,512031.6938,4597536.579,.517143
2209,179,121,512033.8223,4597494.089,.676664
2210,179,121,512035.8858,4597452.661,.910550
2211,180,121,512037.8700,4597411.763,.901019
2212,180,121,512039.4907,4597371.009,.911399
2213,180,121,512040.6543,4597330.397,.917615
2214,181,121,512041.7380,4597289.846,.915410
2215,181,121,512043.0525,4597249.395,.915840
2216,182,121,512044.5120,4597209.294,.873132
2217,182,121,512045.9040,4597169.848,.872489
2218,182,121,512047.1377,4597130.959,.792824
2219,183,121,512048.3171,4597091.819,.777820
2220,183,121,512049.6321,4597052.339,.902624
2221,184,121,512051.1664,4597012.834,.897731
2222,184,121,512052.9004,4596973.430,.901567
2223,184,121,512054.8184,4596934.126,.902432
2224,185,121,512056.9655,4596894.985,.864120
2225,185,121,512059.4028,4596856.042,.864131
2226,186,121,512062.1188,4596817.169,.781561
2227,186,121,512064.9028,4596778.612,.914179
2228,186,121,512067.6524,4596740.649,.749192
2229,187,121,512070.2593,4596703.244,.646975
2230,187,121,512072.4696,4596666.046,.651023
2231,188,121,512074.0008,4596628.606,.732860
2232,192,122,512088.8802,4596202.916,.622963
2233,192,122,512090.6842,4596163.764,.434353
2234,193,122,512092.0487,4596124.693,.249183
2235,193,122,512093.0479,4596085.328,.768508E-01
2236,193,122,512094.0823,4596045.840,.228939
2237,194,122,512095.3944,4596006.454,.358535
2238,194,122,512096.9801,4595967.296,.137010
2239,195,122,512098.6438,4595928.140,.132779
2240,202,122,512123.3293,4595170.762,.135338
2241,202,122,512124.6335,4595133.098,.407442E-01
2242,203,122,512127.0275,4595095.030,.243389E-01
2243,203,122,512130.6583,4595056.845,.249476
2244,204,122,512135.4193,4595018.946,.318754
2245,204,122,512140.5631,4594981.279,.317968
2246,204,122,512144.9112,4594943.117,.163987
2247,208,122,512161.1382,4594560.566,.939039
2248,209,122,512164.2212,4594522.426,.949786
2249,209,122,512166.6073,4594484.608,.903863
2250,209,122,512168.4925,4594446.837,.877735
2251,210,122,512170.1959,4594408.404,.271805
2252,210,122,512171.9824,4594369.315,.672223
2253,211,122,512173.7837,4594329.758,.777734
2254,211,122,512175.4809,4594290.041,.886970
2255,211,123,512177.2551,4594250.358,.528177
2256,212,123,512179.2725,4594211.371,.535952
2257,212,123,512181.4038,4594172.732,.532513
2258,212,123,512183.4494,4594133.840,.637326
2259,213,123,512185.4777,4594094.509,.578145
2260,213,123,512187.7897,4594055.093,.591403
2261,217,123,512213.7525,4593709.561,.464118
2262,217,123,512213.9843,4593672.739,.454691
2263,217,123,512213.3740,4593636.391,.193761
2264,218,123,512212.5716,4593600.193,.234198
2265,218,123,512212.5059,4593563.893,.198487
2266,222,123,512238.2573,4593150.268,.361141E-01
2267,223,123,512241.4211,4593110.567,.803821E-02
2268,223,123,512243.4406,4593071.518,.382607E-02
2269,223,123,512243.8381,4593032.918,.134103E-01
2270,224,123,512242.8460,4592994.337,.852889
2271,224,123,512240.9730,4592955.476,.720328
2272,225,123,512238.8208,4592916.076,.302728
2273,225,123,512237.0107,4592876.216,.649233E-02
2274,225,123,512236.2892,4592836.486,.257346
2275,226,123,512236.7629,4592797.450,.241947
2276,231,123,512254.9257,4592301.293,.108715E-02
2277,231,123,512255.3246,4592263.632,.283602E-05
2278,232,123,512256.1719,4592226.111,.811225E-01
2279,232,123,512257.6166,4592188.452,.199613E-01
2280,232,123,512259.5867,4592150.466,.428083E-01
2281,233,123,512261.8010,4592111.674,.197384E-03
2282,233,123,512263.8589,4592071.907,.705292E-04
2283,233,123,512265.5740,4592031.628,.592911E-05
2284,234,123,512267.0539,4591991.874,.635973E-07
2285,234,123,512268.5313,4591953.184,.126375E-06
2286,235,123,512270.0241,4591914.995,.392430E-07
2287,235,123,512271.4644,4591876.491,.541003E-08
2288,235,123,512272.8999,4591837.643,.453022E-07
2289,236,123,512274.4351,4591798.611,.165555E-05
2290,236,123,512276.2013,4591759.179,.123095E-03
2291,237,124,512278.1969,4591719.410,.483243E-07
2292,237,124,512280.2694,4591679.675,.00000
2293,237,124,512282.1867,4591640.405,.118196E-08
2294,246,124,512317.3038,4590809.180,.00000
2295,246,124,512320.6246,4590771.425,.00000
2296,246,124,512322.9215,4590732.981,.00000
2297,247,124,512323.9998,4590693.590,.00000
2298,247,124,512324.2383,4590653.610,.00000
2299,248,124,512324.3229,4590613.562,.383347
2300,248,124,512324.7804,4590574.057,.498590
2301,248,124,512325.9705,4590535.077,.508509
2302,249,124,512327.9042,4590496.277,.170772
2303,249,124,512330.5719,4590456.968,.292673
2304,250,124,512333.7820,4590416.801,.327312
2305,250,124,512336.8706,4590376.035,.325754
2306,250,124,512339.3023,4590335.311,.745851E-01
2307,251,124,512341.1118,4590295.505,.148684
2308,251,124,512342.4496,4590257.281,.148228
2309,252,124,512343.3626,4590220.639,.989169E-01
2310,254,124,512353.9440,4590003.764,.999143
2311,254,124,512357.7427,4589967.183,.998691
2312,254,124,512361.3003,4589931.313,.998275
2313,255,124,512364.3002,4589895.801,.996125
2314,255,124,512366.7309,4589860.522,.997033
2315,256,124,512368.9337,4589825.047,.996210
2316,256,124,512371.1134,4589788.821,.998248
2317,261,125,512389.6429,4589288.533,.999916
2318,261,125,512389.8215,4589249.458,.999879
2319,262,125,512389.6082,4589210.434,.999812
2320,262,125,512389.3621,4589170.970,.999348
2321,262,125,512389.5417,4589131.865,.997952
2322,263,125,512390.5861,4589094.038,.997228
2323,263,125,512392.2057,4589057.262,.873724
2324,264,125,512393.9323,4589021.053,.750539
2325,264,125,512395.8517,4588985.163,.842423
2326,264,125,512398.6307,4588949.238,.556798
2327,265,125,512403.3979,4588913.126,.994214
2328,265,125,512410.5828,4588877.561,.587281
2329,265,125,512420.1051,4588843.102,.162650E-01
2330,266,125,512431.0399,4588809.877,.235502E-01
2331,266,125,512442.3955,4588777.167,.815092
2332,266,125,512452.9812,4588744.119,.996571
2333,267,125,512462.7714,4588710.076,.999176
2334,272,128,512680.3156,4588174.398,.355790E-01
2335,272,128,512694.4698,4588142.528,.145132E-01
2336,273,128,512707.1836,4588110.799,.113490E-01
2337,273,128,512719.0865,4588079.045,.999258
2338,273,128,512730.6806,4588047.187,.999864
2339,274,128,512741.9907,4588015.915,.999976
2340,274,128,512752.9525,4587985.289,.999534
2341,274,128,512763.6873,4587954.436,.144239E-02
2342,281,130,512931.3934,4587338.672,.591147
2343,281,130,512945.7625,4587306.434,.435042
2344,281,130,512962.7220,4587276.187,.265612
2345,281,130,512981.1953,4587247.427,.821138E-01
2346,282,131,512999.8202,4587219.298,.214469
2347,282,131,513017.6879,4587190.926,.242331
2348,282,131,513034.5125,4587161.488,.502943
2349,282,131,513050.1237,4587130.447,.402602
2350,283,131,513064.8758,4587098.440,.425492
2351,283,132,513079.4882,4587066.897,.350505
2352,283,132,513094.6487,4587036.781,.133519
2353,284,132,513110.9670,4587008.046,.555485E-02
2354,284,132,513128.5132,4586979.977,.165096
2355,284,132,513146.8177,4586951.619,.499647
2356,285,132,513164.5428,4586922.335,.138506
2357,285,133,513180.4694,4586892.180,.121722
2358,285,133,513193.9958,4586861.417,.143882
2359,285,133,513205.1075,4586830.013,.136864
2360,286,133,513214.3718,4586797.800,.246679E-01
2361,286,133,513222.6646,4586765.212,.359859E-01
2362,286,133,513230.8151,4586732.682,.148175
2363,287,133,513239.3534,4586700.226,.181533
2364,287,133,513248.5079,4586667.540,.375160
2365,287,133,513257.9871,4586634.458,.667701
